Epoch,Train Loss,Trian Time,Valid Loss,Valid Time,Eval Metrics,Test Loss,Test Metrics,Test Time,Time,Test Result Dir
67,66.52989760041237,0:00:04,15.718486368656158,0:00:01,"{0: {'f1': 0.2423910063065533, 'precision': 0.14239690721649484, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8800209805448446}, 1: {'f1': 0.9117797993935153, 'precision': 0.9020168920478147, 'accuracy': 0.9241795473226279, 'roc_auc_score': 0.9238637414632264}}",15.728293418884277,"{0: {'f1': 0.2423910063065533, 'precision': 0.14239690721649484, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8800209805448446}, 1: {'f1': 0.9117797993935153, 'precision': 0.9020168920478147, 'accuracy': 0.9241795473226279, 'roc_auc_score': 0.9238637414632264}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
68,66.1565931737423,0:00:04,15.813888400793076,0:00:01,"{0: {'f1': 0.2411425432573469, 'precision': 0.14143041237113402, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8817480313783883}, 1: {'f1': 0.9108971062596419, 'precision': 0.8992938570175844, 'accuracy': 0.9235781159158798, 'roc_auc_score': 0.9234751279848641}}",15.805823802947998,"{0: {'f1': 0.2411425432573469, 'precision': 0.14143041237113402, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8817480313783883}, 1: {'f1': 0.9108971062596419, 'precision': 0.8992938570175844, 'accuracy': 0.9235781159158798, 'roc_auc_score': 0.9234751279848641}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
69,66.08840548992157,0:00:05,15.849875032901764,0:00:01,"{0: {'f1': 0.2350013823610727, 'precision': 0.13692010309278352, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.887097058870912}, 1: {'f1': 0.9114172309129115, 'precision': 0.9008169105090691, 'accuracy': 0.9239389747599286, 'roc_auc_score': 0.9237194415772354}}",15.859758704900742,"{0: {'f1': 0.2350013823610727, 'precision': 0.13692010309278352, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.887097058870912}, 1: {'f1': 0.9114172309129115, 'precision': 0.9008169105090691, 'accuracy': 0.9239389747599286, 'roc_auc_score': 0.9237194415772354}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
70,66.01585957407951,0:00:05,15.947358578443527,0:00:01,"{0: {'f1': 0.23969213853765806, 'precision': 0.1404639175257732, 'accuracy': 0.9445480242978288, 'roc_auc_score': 0.8812066487199226}, 1: {'f1': 0.9103335665966875, 'precision': 0.900586144828541, 'accuracy': 0.9229365890820151, 'roc_auc_score': 0.9225922288405022}}",15.944596409797668,"{0: {'f1': 0.23969213853765806, 'precision': 0.1404639175257732, 'accuracy': 0.9445480242978288, 'roc_auc_score': 0.8812066487199226}, 1: {'f1': 0.9103335665966875, 'precision': 0.900586144828541, 'accuracy': 0.9229365890820151, 'roc_auc_score': 0.9225922288405022}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
71,66.36504179239273,0:00:05,15.81680080294609,0:00:01,"{0: {'f1': 0.23795097769209583, 'precision': 0.13917525773195877, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8827974316210987}, 1: {'f1': 0.9115887850467289, 'precision': 0.9003553791480131, 'accuracy': 0.9241394518955113, 'roc_auc_score': 0.9240025830496712}}",15.825091570615768,"{0: {'f1': 0.23795097769209583, 'precision': 0.13917525773195877, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8827974316210987}, 1: {'f1': 0.9115887850467289, 'precision': 0.9003553791480131, 'accuracy': 0.9241394518955113, 'roc_auc_score': 0.9240025830496712}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
72,65.81921428442001,0:00:04,15.9031220972538,0:00:01,"{0: {'f1': 0.2526487367563162, 'precision': 0.14980670103092783, 'accuracy': 0.9448487400012029, 'roc_auc_score': 0.8761837393501948}, 1: {'f1': 0.9105599662755568, 'precision': 0.8972169658928324, 'accuracy': 0.9234377819209719, 'roc_auc_score': 0.9235553848074589}}",15.908802062273026,"{0: {'f1': 0.2526487367563162, 'precision': 0.14980670103092783, 'accuracy': 0.9448487400012029, 'roc_auc_score': 0.8761837393501948}, 1: {'f1': 0.9105599662755568, 'precision': 0.8972169658928324, 'accuracy': 0.9234377819209719, 'roc_auc_score': 0.9235553848074589}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
73,65.1840695142746,0:00:04,15.863529592752457,0:00:01,"{0: {'f1': 0.23529411764705885, 'precision': 0.13724226804123713, 'accuracy': 0.944487881157154, 'roc_auc_score': 0.8848672326695763}, 1: {'f1': 0.9114694250076057, 'precision': 0.8987861725204228, 'accuracy': 0.9241594996090696, 'roc_auc_score': 0.924207424416536}}",15.862951248884201,"{0: {'f1': 0.23529411764705885, 'precision': 0.13724226804123713, 'accuracy': 0.944487881157154, 'roc_auc_score': 0.8848672326695763}, 1: {'f1': 0.9114694250076057, 'precision': 0.8987861725204228, 'accuracy': 0.9241594996090696, 'roc_auc_score': 0.924207424416536}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
74,65.41683623194695,0:00:04,15.880367875099182,0:00:01,"{0: {'f1': 0.24217462932454695, 'precision': 0.14207474226804123, 'accuracy': 0.9446683105791784, 'roc_auc_score': 0.8828667237689108}, 1: {'f1': 0.9109183983544097, 'precision': 0.8992938570175844, 'accuracy': 0.923598163629438, 'roc_auc_score': 0.9234982992820793}}",15.869181215763092,"{0: {'f1': 0.24217462932454695, 'precision': 0.14207474226804123, 'accuracy': 0.9446683105791784, 'roc_auc_score': 0.8828667237689108}, 1: {'f1': 0.9109183983544097, 'precision': 0.8992938570175844, 'accuracy': 0.923598163629438, 'roc_auc_score': 0.9234982992820793}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
75,65.76777389645576,0:00:04,15.872025102376938,0:00:01,"{0: {'f1': 0.24085784987627162, 'precision': 0.1411082474226804, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8838695615212616}, 1: {'f1': 0.9109820658131019, 'precision': 0.9014169012784419, 'accuracy': 0.9234778773480885, 'roc_auc_score': 0.923123420399404}}",15.886522024869919,"{0: {'f1': 0.24085784987627162, 'precision': 0.1411082474226804, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8838695615212616}, 1: {'f1': 0.9109820658131019, 'precision': 0.9014169012784419, 'accuracy': 0.9234778773480885, 'roc_auc_score': 0.923123420399404}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
76,65.45296195149422,0:00:05,15.890985488891602,0:00:01,"{0: {'f1': 0.24418286339994522, 'precision': 0.14368556701030927, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8792531610291638}, 1: {'f1': 0.9111674536530902, 'precision': 0.9039553237642498, 'accuracy': 0.9234377819209719, 'roc_auc_score': 0.9228118957811454}}",15.8942711353302,"{0: {'f1': 0.24418286339994522, 'precision': 0.14368556701030927, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8792531610291638}, 1: {'f1': 0.9111674536530902, 'precision': 0.9039553237642498, 'accuracy': 0.9234377819209719, 'roc_auc_score': 0.9228118957811454}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
77,65.21664988994598,0:00:05,15.867350578308105,0:00:01,"{0: {'f1': 0.242806248287202, 'precision': 0.14271907216494845, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8794538814911567}, 1: {'f1': 0.9108767334720891, 'precision': 0.8988323256565284, 'accuracy': 0.923598163629438, 'roc_auc_score': 0.9235514173606032}}",15.863611251115799,"{0: {'f1': 0.242806248287202, 'precision': 0.14271907216494845, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8794538814911567}, 1: {'f1': 0.9108767334720891, 'precision': 0.8988323256565284, 'accuracy': 0.923598163629438, 'roc_auc_score': 0.9235514173606032}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
78,65.59041050076485,0:00:05,15.90075558423996,0:00:01,"{0: {'f1': 0.24418286339994522, 'precision': 0.14368556701030927, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8792531610291638}, 1: {'f1': 0.9107858063005035, 'precision': 0.8973554253011492, 'accuracy': 0.9236382590565546, 'roc_auc_score': 0.9237719687591963}}",15.88931855559349,"{0: {'f1': 0.24418286339994522, 'precision': 0.14368556701030927, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8792531610291638}, 1: {'f1': 0.9107858063005035, 'precision': 0.8973554253011492, 'accuracy': 0.9236382590565546, 'roc_auc_score': 0.9237719687591963}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
79,65.30523079633713,0:00:04,15.879910677671432,0:00:01,"{0: {'f1': 0.24651544137742554, 'precision': 0.14529639175257733, 'accuracy': 0.9447284537198533, 'roc_auc_score': 0.8794137952573667}, 1: {'f1': 0.9107913333488817, 'precision': 0.9011861355979138, 'accuracy': 0.9233174956396223, 'roc_auc_score': 0.9229643652267885}}",15.880517840385437,"{0: {'f1': 0.24651544137742554, 'precision': 0.14529639175257733, 'accuracy': 0.9447284537198533, 'roc_auc_score': 0.8794137952573667}, 1: {'f1': 0.9107913333488817, 'precision': 0.9011861355979138, 'accuracy': 0.9233174956396223, 'roc_auc_score': 0.9229643652267885}}",0:00:02,20211226_1948,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
80,64.88066032528877,0:00:05,15.885456413030624,0:00:01,"{0: {'f1': 0.24747336793225894, 'precision': 0.14594072164948454, 'accuracy': 0.9447685491469698, 'roc_auc_score': 0.8797694015185852}, 1: {'f1': 0.9109114249037228, 'precision': 0.9006322979646467, 'accuracy': 0.9234778773480885, 'roc_auc_score': 0.9232091579970335}}",15.883692055940628,"{0: {'f1': 0.24747336793225894, 'precision': 0.14594072164948454, 'accuracy': 0.9447685491469698, 'roc_auc_score': 0.8797694015185852}, 1: {'f1': 0.9109114249037228, 'precision': 0.9006322979646467, 'accuracy': 0.9234778773480885, 'roc_auc_score': 0.9232091579970335}}",0:00:02,20211226_1949,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
